,AAA_10Y_Spread,BAA_10Y_Spread,^VIX,^GSPC,YieldCurveSlope,Unemployment,Inflation,GDP_Growth,Corporate_Leverage
1960-01-01,-0.0010999999999999968,0.006199999999999997,,,,5.2,,,
1960-01-04,-0.0010142857142857117,0.0063095238095238065,,,,5.180952380952381,,,
1960-01-05,-0.0009285714285714264,0.006419047619047616,,0.008012010406591052,,5.161904761904762,,,
1960-01-06,-0.0008428571428571412,0.006528571428571425,,-0.004305320817369784,,5.142857142857143,,,
1960-01-07,-0.000757142857142856,0.006638095238095235,,-0.007317519268090766,,5.123809523809524,,,
1960-01-08,-0.0006714285714285709,0.006747619047619044,,-0.003183089815384399,,5.104761904761905,,,
1960-01-11,-0.0005857142857142857,0.006857142857142853,,-0.012268899869518068,,5.085714285714285,,,
1960-01-12,-0.0005000000000000004,0.006966666666666663,,-0.00612558461030277,,5.066666666666666,,,
1960-01-13,-0.00041428571428571523,0.007076190476190472,,-0.005649683568215935,,5.0476190476190474,,,
1960-01-14,-0.00032857142857143,0.007185714285714281,,0.0055096364451752144,,5.0285714285714285,,,
1960-01-15,-0.00024285714285714484,0.007295238095238091,,-0.00034247358289551943,,5.0095238095238095,,,
1960-01-18,-0.00015714285714285965,0.0074047619047619,,-0.008393313968855232,,4.9904761904761905,,,
1960-01-19,-7.142857142857444e-05,0.0075142857142857095,,-0.010709948841278294,,4.9714285714285715,,,
1960-01-20,1.4285714285710755e-05,0.007623809523809519,,-0.0034922430826057616,,4.9523809523809526,,,
1960-01-21,9.999999999999595e-05,0.007733333333333328,,0.002453117056195442,,4.933333333333334,,,
1960-01-22,0.00018571428571428114,0.007842857142857138,,0.00297154319809656,,4.914285714285715,,,
1960-01-25,0.00027142857142856635,0.007952380952380947,,-0.010456644783016,,4.895238095238096,,,
1960-01-26,0.00035714285714285156,0.008061904761904756,,0.001408979090782525,,4.876190476190476,,,
1960-01-27,0.00044285714285713677,0.008171428571428566,,-0.0024621770690405054,,4.857142857142857,,,
1960-01-28,0.000528571428571422,0.008280952380952375,,-0.010401977078458469,,4.838095238095238,,,
1960-01-29,0.0006142857142857072,0.008390476190476184,,-0.009264216067493725,,4.819047619047619,,,
1960-02-01,0.0006999999999999923,0.008499999999999994,,0.006293804536588121,,4.8,0.0013619339462036528,,
1960-02-02,0.0007849999999999926,0.008574999999999994,,0.015368131244129835,,4.83,0.0012938372488934702,,
1960-02-03,0.000869999999999993,0.008649999999999994,,-0.008799718456273475,,4.859999999999999,0.0012257405515832876,,
1960-02-04,0.0009549999999999934,0.008724999999999993,,-0.0008877705492094101,,4.89,0.0011576438542731048,,
1960-02-05,0.0010399999999999936,0.008799999999999994,,-0.005153739348998543,,4.92,0.0010895471569629222,,
1960-02-08,0.001124999999999994,0.008874999999999994,,-0.011789922343856896,,4.95,0.0010214504596527396,,
1960-02-09,0.0012099999999999945,0.008949999999999994,,0.009399863713526413,,4.98,0.000953353762342557,,
1960-02-10,0.0012949999999999947,0.009024999999999995,,-0.006267880966416395,,5.01,0.0008852570650323743,,
1960-02-11,0.0013799999999999952,0.009099999999999994,,-0.005586616758227914,,5.04,0.0008171603677221917,,
1960-02-12,0.0014649999999999956,0.009174999999999994,,0.005074280133170017,,5.07,0.0007490636704120091,,
1960-02-15,0.0015499999999999958,0.009249999999999994,,-0.005229010463661088,,5.1,0.0006809669731018264,,
1960-02-16,0.0016349999999999963,0.009324999999999995,,-0.007975324294222208,,5.13,0.0006128702757916438,,
1960-02-17,0.0017199999999999967,0.009399999999999995,,0.005481440518358305,,5.16,0.0005447735784814612,,
1960-02-18,0.001804999999999997,0.009474999999999994,,0.01399237642820661,,5.19,0.0004766768811712785,,
1960-02-19,0.0018899999999999974,0.009549999999999994,,0.00788534852011269,,5.220000000000001,0.0004085801838610959,,
1960-02-23,0.0019749999999999976,0.009624999999999995,,-0.00533433575398834,,5.25,0.00034048348655091326,,
1960-02-24,0.002059999999999998,0.009699999999999995,,-0.0035752047399353337,,5.28,0.0002723867892407306,,
1960-02-25,0.0021449999999999985,0.009774999999999995,,0.003408658431784506,,5.3100000000000005,0.00020429009193054796,,
1960-02-26,0.002229999999999999,0.009849999999999994,,0.0041122750041366896,,5.34,0.00013619339462036533,,
1960-02-29,0.002314999999999999,0.009924999999999995,,-0.0007122670163109968,,5.37,6.809669731018269e-05,,
1960-03-01,0.0023999999999999994,0.009999999999999995,,-0.0019600964441406354,,5.4,0.0,,
1960-03-02,0.002369565217391304,0.009965217391304343,,-0.006963031625346505,,5.391304347826087,0.0001921854441701251,,
1960-03-03,0.002339130434782608,0.009930434782608692,,-0.015102484155323337,,5.382608695652174,0.0003843708883402502,,
1960-03-04,0.0023086956521739125,0.00989565217391304,,-0.003833499254330408,,5.373913043478261,0.0005765563325103753,,
1960-03-07,0.002278260869565217,0.009860869565217386,,-0.01007878394972228,,5.365217391304348,0.0007687417766805004,,
1960-03-08,0.002247826086956521,0.009826086956521735,,-0.010181400081448966,,5.356521739130435,0.0009609272208506254,,
1960-03-09,0.0022173913043478256,0.009791304347826083,,0.010660177329554932,,5.347826086956522,0.0011531126650207507,,
1960-03-10,0.00218695652173913,0.009756521739130431,,-0.0038859933551984582,,5.339130434782609,0.0013452981091908757,,
1960-03-11,0.0021565217391304346,0.00972173913043478,,0.007616567591784529,,5.3304347826086955,0.0015374835533610008,,
1960-03-14,0.0021260869565217387,0.009686956521739128,,0.0014748896364651376,,5.321739130434783,0.0017296689975311258,,
1960-03-15,0.002095652173913043,0.009652173913043476,,0.007731995324046226,,5.3130434782608695,0.0019218544417012508,,
1960-03-16,0.0020652173913043477,0.009617391304347824,,0.0054804389452285385,,5.304347826086957,0.002114039885871376,,
1960-03-17,0.0020347826086956518,0.00958260869565217,,-0.001453521615624065,,5.2956521739130435,0.0023062253300415014,,
1960-03-18,0.0020043478260869563,0.009547826086956519,,0.0009097386807392915,,5.286956521739131,0.002498410774211626,,
1960-03-21,0.001973913043478261,0.009513043478260867,,0.0010907357775273852,,5.278260869565218,0.0026905962183817514,,
1960-03-22,0.001943478260869565,0.009478260869565215,,0.003994937750540828,,5.269565217391305,0.0028827816625518763,,
1960-03-23,0.0019130434782608694,0.009443478260869564,,0.008138917625032605,,5.260869565217392,0.0030749671067220015,,
1960-03-24,0.001882608695652174,0.009408695652173912,,0.004305666604639713,,5.252173913043478,0.003267152550892127,,
1960-03-25,0.0018521739130434782,0.00937391304347826,,0.0,,5.243478260869566,0.0034593379950622516,,
1960-03-28,0.0018217391304347825,0.009339130434782609,,-0.0021436036596289565,,5.234782608695652,0.003651523439232377,,
1960-03-29,0.001791304347826087,0.009304347826086955,,-0.001432184571796502,,5.22608695652174,0.0038437088834025017,,
1960-03-30,0.0017608695652173913,0.009269565217391303,,-0.002151289611166174,,5.217391304347826,0.004035894327572627,,
1960-03-31,0.0017304347826086958,0.009234782608695652,,-0.005749186052847244,,5.208695652173914,0.004228079771742752,,
1960-04-01,0.0017000000000000001,0.0092,,0.0016263128359186307,,5.2,0.0044202652159128775,-0.0028895342837345073,0.016961499257131862
1960-04-04,0.0016700000000000003,0.009205,,0.001984495936242947,,5.195,0.004250030560398211,-0.002713743815762955,0.016913678718624453
1960-04-05,0.0016400000000000004,0.00921,,-0.003060892705081919,,5.19,0.004079795904883543,-0.0025379533477914024,0.016865858180117044
1960-04-06,0.0016100000000000008,0.009215000000000001,,0.020588755854065388,,5.1850000000000005,0.003909561249368876,-0.00236216287981985,0.016818037641609634
1960-04-07,0.0015800000000000009,0.00922,,0.00017699763807388358,,5.18,0.0037393265938542087,-0.0021863724118482974,0.016770217103102225
1960-04-08,0.001550000000000001,0.009225,,-0.0023000896507844315,,5.175,0.0035690919383395414,-0.002010581943876745,0.016722396564594816
1960-04-11,0.0015200000000000012,0.00923,,-0.0039014226473552682,,5.17,0.003398857282824874,-0.0018347914759051925,0.016674576026087407
1960-04-12,0.0014900000000000013,0.009235,,0.002314421797277255,,5.165,0.003228622627310207,-0.00165900100793364,0.016626755487579997
1960-04-13,0.0014600000000000017,0.009240000000000002,,0.0,,5.16,0.00305838797179554,-0.0014832105399620876,0.016578934949072588
1960-04-14,0.0014300000000000018,0.009245000000000001,,0.002309077617707267,,5.155,0.0028881533162808727,-0.0013074200719905352,0.01653111441056518
1960-04-18,0.001400000000000002,0.009250000000000001,,0.0028353685370694492,,5.1499999999999995,0.0027179186607662054,-0.0011316296040189827,0.01648329387205777
